date,pet,brent_close_1D_mean,brent_open_1D_mean,brent_max_1D_mean,brent_min_1D_mean,USDCNY_close_1D_mean,USDCNY_open_1D_mean,USDCNY_max_1D_mean,USDCNY_min_1D_mean,brent_close_7D_mean,brent_open_7D_mean,brent_max_7D_mean,brent_min_7D_mean,USDCNY_close_7D_mean,USDCNY_open_7D_mean,USDCNY_max_7D_mean,USDCNY_min_7D_mean,brent_close_7D_median,brent_open_7D_median,brent_max_7D_median,brent_min_7D_median,USDCNY_close_7D_median,USDCNY_open_7D_median,USDCNY_max_7D_median,USDCNY_min_7D_median,brent_close_7D_std,brent_open_7D_std,brent_max_7D_std,brent_min_7D_std,USDCNY_close_7D_std,USDCNY_open_7D_std,USDCNY_max_7D_std,USDCNY_min_7D_std,brent_close_7D_max,brent_open_7D_max,brent_max_7D_max,brent_min_7D_max,USDCNY_close_7D_max,USDCNY_open_7D_max,USDCNY_max_7D_max,USDCNY_min_7D_max,brent_close_7D_min,brent_open_7D_min,brent_max_7D_min,brent_min_7D_min,USDCNY_close_7D_min,USDCNY_open_7D_min,USDCNY_max_7D_min,USDCNY_min_7D_min,brent_close_30D_mean,brent_open_30D_mean,brent_max_30D_mean,brent_min_30D_mean,USDCNY_close_30D_mean,USDCNY_open_30D_mean,USDCNY_max_30D_mean,USDCNY_min_30D_mean,brent_close_30D_median,brent_open_30D_median,brent_max_30D_median,brent_min_30D_median,USDCNY_close_30D_median,USDCNY_open_30D_median,USDCNY_max_30D_median,USDCNY_min_30D_median,brent_close_30D_std,brent_open_30D_std,brent_max_30D_std,brent_min_30D_std,USDCNY_close_30D_std,USDCNY_open_30D_std,USDCNY_max_30D_std,USDCNY_min_30D_std,brent_close_30D_max,brent_open_30D_max,brent_max_30D_max,brent_min_30D_max,USDCNY_close_30D_max,USDCNY_open_30D_max,USDCNY_max_30D_max,USDCNY_min_30D_max,brent_close_30D_min,brent_open_30D_min,brent_max_30D_min,brent_min_30D_min,USDCNY_close_30D_min,USDCNY_open_30D_min,USDCNY_max_30D_min,USDCNY_min_30D_min,brent_close_60D_mean,brent_open_60D_mean,brent_max_60D_mean,brent_min_60D_mean,USDCNY_close_60D_mean,USDCNY_open_60D_mean,USDCNY_max_60D_mean,USDCNY_min_60D_mean,brent_close_60D_median,brent_open_60D_median,brent_max_60D_median,brent_min_60D_median,USDCNY_close_60D_median,USDCNY_open_60D_median,USDCNY_max_60D_median,USDCNY_min_60D_median,brent_close_60D_std,brent_open_60D_std,brent_max_60D_std,brent_min_60D_std,USDCNY_close_60D_std,USDCNY_open_60D_std,USDCNY_max_60D_std,USDCNY_min_60D_std,brent_close_60D_max,brent_open_60D_max,brent_max_60D_max,brent_min_60D_max,USDCNY_close_60D_max,USDCNY_open_60D_max,USDCNY_max_60D_max,USDCNY_min_60D_max,brent_close_60D_min,brent_open_60D_min,brent_max_60D_min,brent_min_60D_min,USDCNY_close_60D_min,USDCNY_open_60D_min,USDCNY_max_60D_min,USDCNY_min_60D_min,brent_close_180D_mean,brent_open_180D_mean,brent_max_180D_mean,brent_min_180D_mean,USDCNY_close_180D_mean,USDCNY_open_180D_mean,USDCNY_max_180D_mean,USDCNY_min_180D_mean,brent_close_180D_median,brent_open_180D_median,brent_max_180D_median,brent_min_180D_median,USDCNY_close_180D_median,USDCNY_open_180D_median,USDCNY_max_180D_median,USDCNY_min_180D_median,brent_close_180D_std,brent_open_180D_std,brent_max_180D_std,brent_min_180D_std,USDCNY_close_180D_std,USDCNY_open_180D_std,USDCNY_max_180D_std,USDCNY_min_180D_std,brent_close_180D_max,brent_open_180D_max,brent_max_180D_max,brent_min_180D_max,USDCNY_close_180D_max,USDCNY_open_180D_max,USDCNY_max_180D_max,USDCNY_min_180D_max,brent_close_180D_min,brent_open_180D_min,brent_max_180D_min,brent_min_180D_min,USDCNY_close_180D_min,USDCNY_open_180D_min,USDCNY_max_180D_min,USDCNY_min_180D_min,month
2015-09-01,886.25,58.61,57.1,59.27,57.01,6.2088,6.21,6.21,6.2069,49.65500000000052,50.2775,50.81999999999997,49.21000000000028,6.20964999999998,6.2099750000000205,6.21044999999998,6.208650000000024,49.55500000000001,49.93,50.72,49.19,6.20965,6.21005,6.2107,6.20875,0.22575798237147265,0.8722528303235784,0.9241212041602854,0.31853832835981327,5.773506660244926e-05,0.0006448513987615654,0.0005000000960717515,0.0008346655604968818,49.99,51.55,52.01,49.58,6.2097,6.2106,6.2107,6.2095,49.52,49.7,49.83,48.88,6.2096,6.2092,6.2097,6.2076,54.16222222222186,54.591111111111005,55.16722222222209,53.565000000000175,6.2094222222222335,6.209383333333328,6.209911111111095,6.208233333333332,54.045,54.92,55.245000000000005,53.66,6.20955,6.2093,6.2097,6.20835,3.06416010093368,2.9672682800350136,2.9533685763374424,2.9555157806057384,0.00034565467463272873,0.0007694535723045899,0.0005051369985232685,0.0006919707588622094,58.51,58.63,58.83,56.95,6.2097,6.2106,6.2107,6.2095,49.52,49.7,49.83,48.88,6.2084,6.2075,6.209,6.2068,58.421999999999755,58.75749999999992,59.46349999999984,57.71174999999988,6.208457500000036,6.2080799999999865,6.2097100000000385,6.206764999999979,58.18,58.42,59.05,56.905,6.2092,6.2086500000000004,6.2097,6.2075,4.805935539545663,4.69224933759177,4.7515398583637305,4.730237099009771,0.0020453684440288208,0.0021881030286647696,0.001569550023228009,0.0023107940762140326,65.11,65.57,66.06,64.5,6.21,6.2106,6.2151,6.2095,49.52,49.7,49.83,48.88,6.2010000000000005,6.2006,6.2042,6.1999,60.26537190082638,60.36297520661161,61.343884297520695,59.28999999999989,6.21587272727271,6.215842975206591,6.218897520661137,6.212645454545439,60.55,60.85,62.06,59.84,6.2089,6.2083,6.2097,6.2062,4.534741271804072,4.4233776017577435,4.439638380899566,4.505332026237196,0.021878006464018784,0.022504306356763065,0.02183567213017647,0.02271794445068771,67.77,67.71,69.63,67.35,6.2744,6.2753,6.2763,6.273,49.52,49.7,49.83,48.88,6.1935,6.1892,6.1935,6.18,9
2015-10-01,868.5,47.58,49.39,50.04,47.32,6.3778,6.361000000000001,6.38,6.361000000000001,49.0040000000004,49.53799999999999,50.56799999999997,48.306000000000225,6.364539999999984,6.360000000000015,6.366479999999987,6.358060000000018,49.52,49.39,50.04,47.64,6.3659,6.3574,6.3702,6.356,1.3562927412444914,1.1903654900933942,1.2122994679466768,1.1455042557646866,0.009138544741368777,0.005861313844952193,0.010438725979270745,0.002917704569695092,50.68,50.69,52.46,49.82,6.3778,6.3698,6.38,6.3615,47.58,47.76,49.44,47.32,6.3559,6.3559,6.3559,6.3559,48.17090909090879,48.163636363636265,49.38999999999988,46.97636363636379,6.382095454545464,6.380668181818179,6.3946681818181705,6.373022727272726,48.92,48.69,49.685,47.69,6.38865,6.3892,6.39975,6.38335,2.7113533944154065,2.54852626965862,2.6681132980844975,2.2715770595911335,0.02184465669213041,0.034708752654089306,0.02932805233344273,0.03153844112206913,54.15,52.92,54.32,49.82,6.4129,6.4224,6.4511,6.4053,42.69,42.79,43.76,42.23,6.3248,6.2516,6.3313,6.2516,50.86699999999975,51.05599999999997,51.98974999999989,49.94124999999989,6.304392500000037,6.303589999999986,6.311527500000039,6.2988674999999805,49.635,50.095,51.025,48.865,6.3559,6.3559,6.3559,6.355700000000001,4.142844433479992,4.221639491947735,4.013443107469769,4.195901044704707,0.08846292106790438,0.08998003425257012,0.09554236538533434,0.08619241559694676,58.51,58.63,58.83,56.95,6.4129,6.4224,6.4511,6.4053,42.69,42.79,43.76,42.23,6.2084,6.2075,6.209,6.2068,58.25270491803274,58.29524590163937,59.309098360655774,57.249836065573646,6.23841229508195,6.238108196721295,6.243329508196707,6.233913934426216,58.47,58.325,59.27,56.980000000000004,6.2089,6.20835,6.209849999999999,6.2063500000000005,6.565605979584054,6.517716252312878,6.469599730116179,6.5928714299524565,0.06877785245446986,0.06934623824615857,0.07289437925700538,0.06742314549242354,67.77,67.71,69.63,67.35,6.4129,6.4224,6.4511,6.4053,42.69,42.79,43.76,42.23,6.1935,6.1892,6.1935,6.18,10
2015-11-01,853.75,52.65,53.35,54.05,52.21,6.3453,6.3532,6.3532,6.3432,51.640000000000384,50.937999999999995,52.56999999999996,50.280000000000236,6.353359999999986,6.3554400000000175,6.3554399999999855,6.3517600000000165,51.92,51.76,53.15,51.21,6.356,6.356,6.356,6.356,1.4912075643436742,2.159414272437265,1.6443387728763224,1.8411816857596148,0.004633896847247614,0.0012521980631141688,0.0012521980954924956,0.006010657198312189,53.05,53.35,54.05,52.21,6.356,6.356,6.356,6.356,49.25,48.08,49.87,47.84,6.3453,6.3532,6.3532,6.3432,49.02499999999968,48.88549999999991,49.96299999999987,48.05750000000017,6.36437500000001,6.365949999999992,6.3679499999999845,6.360954999999994,48.745000000000005,48.255,49.480000000000004,47.69,6.36515,6.3665,6.3705,6.36195,1.8798054210532429,1.7155035320193464,1.884753508939341,1.6537704130094777,0.009693181272599018,0.0088416180931188,0.010627199462380535,0.008272495646591632,53.05,53.35,54.05,52.21,6.3837,6.3826,6.3858,6.3751,46.37,46.65,46.9,45.98,6.3453,6.3532,6.3532,6.3432,48.5776190476188,48.50738095238091,49.66285714285703,47.491190476190376,6.373657142857181,6.3736595238095095,6.381945238095274,6.367276190476172,48.85,48.5,49.635000000000005,47.69,6.36955,6.3713,6.37525,6.36485,2.36417345895669,2.196281846409849,2.3186868505201184,2.0515945046828374,0.01918831126538656,0.026619890413228157,0.02598648056157561,0.02404976354599414,54.15,53.35,54.32,52.21,6.4129,6.4224,6.4511,6.4053,42.69,42.79,43.76,42.23,6.3248,6.2516,6.3313,6.2516,57.08089430894306,57.13357723577236,58.11341463414639,56.14723577235759,6.263139837398355,6.262723577235758,6.267465040650395,6.259110569105676,57.85,58.02,58.83,56.86,6.2095,6.2092,6.2102,6.2076,7.401344362613137,7.386035242720557,7.343939157090751,7.409924038989844,0.08077488627415148,0.08179335625995034,0.08420312480586346,0.07956112179045874,67.77,67.71,69.63,67.35,6.4129,6.4224,6.4511,6.4053,42.69,42.79,43.76,42.23,6.1935,6.1892,6.1979999999999995,6.1881,11
2015-12-01,818.75,47.19,47.46,48.41,47.01,6.3621,6.3638,6.3674,6.3572,48.34200000000039,48.7,49.55399999999996,47.832000000000235,6.3466399999999865,6.3439400000000195,6.350439999999985,6.3399800000000175,47.98,48.84,49.0,47.93,6.3461,6.3383,6.3467,6.3353,1.3412755123209052,1.0514513778606172,1.2384385329856054,0.6761065004677173,0.011249355536717087,0.012546035229897258,0.010899678897579142,0.010838219408876772,50.54,50.25,50.91,48.49,6.3621,6.3638,6.3674,6.3572,47.19,47.46,48.41,47.01,6.3359,6.3339,6.3415,6.3312,48.61523809523779,48.979523809523734,49.594761904761796,48.03857142857158,6.347028571428579,6.345533333333327,6.353604761904749,6.339757142857138,48.71,48.84,49.38,48.21,6.3491,6.346,6.3548,6.3427,1.0010125825612128,1.2867263741204547,1.2719929993762982,0.8540449971407451,0.011592546867773378,0.011916976685080079,0.009171121860638724,0.012537087837246942,50.54,52.64,53.31,49.77,6.3621,6.3638,6.3688,6.3572,46.81,46.91,47.57,46.41,6.3181,6.3189,6.3376,6.3158,48.81324999999973,48.97049999999998,49.79499999999987,48.07999999999991,6.35494750000004,6.354929999999987,6.35997250000004,6.349644999999983,48.66,48.62,49.38,47.815,6.356,6.356,6.35865,6.3519000000000005,1.5097501703727143,1.492665744770977,1.6056422949895812,1.2895616428852663,0.013466215799864316,0.014390545328876715,0.011641283471272412,0.014945215340097762,53.05,53.35,54.05,52.21,6.3837,6.3826,6.3843,6.3751,46.37,46.65,46.9,45.98,6.3181,6.3189,6.3376,6.3158,54.311721311475374,54.474262295081964,55.34639344262298,53.46057377049167,6.28819918032785,6.287672950819659,6.292999999999987,6.283704918032773,50.61,51.12,52.805,49.47,6.3239,6.32025,6.33955,6.31655,7.015474948151451,7.037157098560954,6.979765094151157,7.0025443190860885,0.08093388332810872,0.08174640188508464,0.08452696278846883,0.0792397657211595,66.81,66.91,67.88,66.25,6.4129,6.4224,6.4511,6.4053,42.69,42.79,43.76,42.23,6.1968,6.1933,6.1982,6.1917,12
2016-01-01,,40.11,40.63,41.59,39.57,6.428,6.4196,6.4289,6.4184,41.5880000000004,42.291999999999994,43.16199999999996,41.05200000000023,6.4103799999999875,6.40368000000002,6.412179999999985,6.402560000000018,40.73,42.77,43.26,40.6,6.4082,6.3995,6.4086,6.3995,1.71387572476639,1.4953160201117677,1.6198364114877024,1.4990396925931804,0.012405724484558974,0.011759974489231167,0.011797330209421168,0.011967581207507226,43.84,43.98,44.82,42.67,6.428,6.4196,6.4289,6.4184,40.11,40.63,41.45,39.57,6.3975,6.3893,6.4,6.3891,43.88142857142827,44.3714285714285,45.05666666666656,43.347619047619204,6.391109523809531,6.387719047619042,6.392704761904746,6.384761904761898,44.18,44.46,45.18,43.57,6.3895,6.388,6.3909,6.3868,1.7402594223584928,1.569984986262945,1.495357259426117,1.6462560698801956,0.015327879983414509,0.014143218128371935,0.015041092918518193,0.015831344737698358,46.17,47.08,47.73,45.62,6.428,6.4196,6.4289,6.4184,40.11,40.63,41.45,39.57,6.3674,6.3611,6.3674,6.3563,46.24833333333306,46.67547619047616,47.32571428571417,45.69309523809515,6.369069047619084,6.366626190476178,6.3731547619048,6.3622595238095085,46.49,46.995,47.65,46.015,6.36475,6.362450000000001,6.3681,6.35675,2.7757863457795704,2.7291249400523387,2.674730114355653,2.7043050485508595,0.026034447050703593,0.024952179234270434,0.023300467937873534,0.02678878596442548,50.54,52.64,53.31,49.77,6.428,6.4196,6.4289,6.4184,40.11,40.63,41.45,39.57,6.3181,6.3189,6.3376,6.3158,50.742540983606496,50.963442622950794,51.81188524590167,49.95106557377035,6.320638524590145,6.319702459016377,6.325298360655726,6.315587704918015,49.08,49.129999999999995,49.935,48.25,6.356,6.356,6.35865,6.354050000000001,6.078835327971427,6.0374566056657955,6.030074671900266,6.009382032194157,0.0780643731480669,0.07830509357657704,0.08069740846550501,0.07639320269430258,64.45,64.66,65.47,63.44,6.428,6.4224,6.4511,6.4184,40.11,40.63,41.45,39.57,6.2010000000000005,6.2006,6.2042,6.1999,1
2016-02-01,,40.11,40.63,41.59,39.57,6.428,6.4196,6.4289,6.4184,35.034000000000404,36.06000000000001,36.53799999999997,34.416000000000246,6.559239999999987,6.541480000000021,6.562859999999986,6.5393200000000204,34.23,36.64,36.67,34.13,6.5566,6.5271,6.5615,6.5271,1.67308995572135,1.6983668626067907,1.846122964479625,2.0442675949995257,0.035607344747627015,0.032102445389437975,0.03283645839716888,0.03213700359345175,37.22,37.85,38.99,36.77,6.5965,6.5823,6.5967,6.5796,33.55,34.02,34.72,32.16,6.5148,6.5084,6.5247,6.5084,36.62111111111076,37.04777777777768,37.6283333333332,36.00666666666684,6.499400000000009,6.4919277777777715,6.502327777777761,6.4894722222222105,36.97,37.28,37.905,36.379999999999995,6.4826,6.48035,6.484999999999999,6.47695,1.4349211451365131,1.2851118310216254,1.3448168473519668,1.4772191680945244,0.042981336579320906,0.036957301364650814,0.04263850518226059,0.03723013968113964,38.45,39.55,39.74,37.55,6.5965,6.5823,6.5967,6.5796,33.55,34.02,34.72,32.16,6.4553,6.4397,6.4573,6.4397,40.51049999999972,40.97749999999994,41.604999999999876,39.9469999999999,6.441007500000038,6.435647499999985,6.443255000000036,6.432987499999984,40.185,40.725,41.52,39.69,6.4226,6.4153,6.424099999999999,6.4147,3.9454640947674204,3.9142224233499,3.9585344348333655,3.9673599049518584,0.06197087151787726,0.05829129322097884,0.06241076070172171,0.058804596835561336,46.17,47.08,47.73,45.62,6.5965,6.5823,6.5967,6.5796,33.55,34.02,34.72,32.16,6.3674,6.3611,6.3674,6.3563,46.655583333333276,46.91058333333333,47.714250000000014,45.9054166666665,6.368189166666648,6.366134999999985,6.373055833333322,6.361844999999984,47.915,48.055,48.995000000000005,47.31,6.3692,6.3701,6.3736,6.36385,5.5391504666479205,5.434171261926269,5.51174295093022,5.428895905178954,0.08293525347149007,0.08129322653736205,0.08411373931988245,0.08077150555305586,58.51,58.63,58.82,56.95,6.5965,6.5823,6.5967,6.5796,33.55,34.02,34.72,32.16,6.2089,6.2075,6.209,6.2073,2
2016-03-01,,40.11,40.63,41.59,39.57,6.428,6.4196,6.4289,6.4184,34.520000000000685,34.03999999999999,35.50333333333327,33.42000000000041,6.571899999999974,6.574733333333359,6.578333333333307,6.569133333333364,34.46,34.39,35.53,33.81,6.5739,6.5765,6.5791,6.5679,0.4927473996583927,1.486236858646866,0.35076107721725125,0.9847334664410253,0.006341135541129481,0.005660683111985424,0.0026350205826630355,0.005553677454389087,35.04,35.32,35.84,34.15,6.577000000000001,6.5793,6.5805,6.5752,34.06,32.41,35.14,32.3,6.5648,6.5684,6.5754,6.5643,31.692999999999678,31.65199999999993,32.87199999999988,30.63150000000016,6.577600000000009,6.577869999999997,6.5821749999999835,6.574329999999992,31.675,31.369999999999997,32.765,30.17,6.5784,6.577999999999999,6.5805,6.57535,2.287260139843701,2.3576049398838723,2.2906459672655575,2.2554501826272877,0.005311160049984777,0.006017177164512381,0.004740405822912397,0.004430409274778849,35.04,35.85,36.25,34.15,6.5901,6.5952,6.5952,6.5834,27.88,27.99,28.75,27.1,6.5648,6.5682,6.5754,6.5643,33.9218918918916,34.06351351351345,35.000270270270136,33.06459459459449,6.542862162162203,6.5397945945945795,6.546705405405444,6.536686486486471,34.23,34.39,35.53,33.59,6.5739,6.5701,6.5796,6.5682,3.1128808003044948,3.249764278810115,2.994836747989111,3.289308095601368,0.04784528510025162,0.048340579605790336,0.048290474941312965,0.04801505066230329,38.45,38.09,39.41,37.55,6.5965,6.5952,6.5967,6.5834,27.88,27.99,28.75,27.1,6.4589,6.4607,6.4651,6.4548,43.061666666666596,43.238333333333316,44.145583333333356,42.2314166666665,6.425524166666644,6.423938333333315,6.430132499999989,6.419608333333316,45.46,45.745000000000005,46.41,44.855000000000004,6.389099999999999,6.3886,6.39095,6.38525,6.864622169866707,6.8303432414149885,6.8255436937779415,6.823774343828101,0.08551682816049619,0.08444845793617312,0.08506422305719344,0.0852940525020334,54.15,53.35,54.32,52.21,6.5965,6.5952,6.5967,6.5834,27.88,27.99,28.75,27.1,6.3181,6.3189,6.3376,6.3158,3
2016-04-01,,41.07,39.65,41.18,39.39,6.513,6.5095,6.5176,6.5095,39.47000000000041,38.666,40.00399999999996,38.148000000000266,6.5147799999999805,6.522720000000016,6.527319999999984,6.510380000000019,39.65,38.88,41.04,38.87,6.513,6.5161,6.5203,6.5052,1.6425437589119416,1.6161157136795081,1.7807105323382657,1.4500413787089228,0.010380847748598886,0.017673058591613937,0.014308633759702665,0.012146686789580799,41.07,40.71,41.48,39.39,6.5314,6.5502,6.5502,6.5314,37.07,37.04,37.37,36.35,6.5047,6.5078,6.5161,6.5008,35.30666666666636,34.933809523809444,36.18571428571417,34.17904761904778,6.532842857142866,6.534595238095237,6.539023809523795,6.5281666666666585,34.69,34.54,35.73,33.29,6.5282,6.53,6.5324,6.5253,2.998885348473491,2.7424322711498816,2.7630211208510036,2.840952137508988,0.022810141855138175,0.021307756244347047,0.018986150340663647,0.024644458471542733,41.07,40.71,41.48,39.39,6.5739,6.5739,6.5739,6.5739,30.06,30.83,31.35,29.92,6.4962,6.5011,6.5161,6.4889,33.54390243902412,33.33292682926825,34.5692682926828,32.448536585365744,6.554675609756136,6.555704878048766,6.560073170731741,6.550685365853643,33.39,33.25,34.97,32.37,6.5725,6.5701,6.5739,6.5682,3.2133968616199304,3.0263676609886705,3.020203130781467,3.1104449528829736,0.02804577312644273,0.02690359596035279,0.0258412656863661,0.029304535152414324,41.07,40.71,41.48,39.39,6.5901,6.5952,6.5952,6.5834,27.88,27.99,28.75,27.1,6.4962,6.5011,6.5161,6.4889,40.89462809917349,41.029504132231395,41.92842975206612,40.09479338842959,6.4510735537189845,6.449644628099154,6.4553066115702356,6.445317355371881,40.73,40.71,41.48,39.57,6.428,6.4196,6.4289,6.4184,6.975240144173058,7.072239491049389,6.938112856804754,7.079429131782049,0.09138018454933239,0.0911691074793293,0.0914364895585443,0.09153007764123007,53.05,53.35,54.05,52.21,6.5965,6.5952,6.5967,6.5834,27.88,27.99,28.75,27.1,6.3181,6.3189,6.3376,6.3158,4
2016-05-01,,41.07,39.65,41.18,39.39,6.513,6.5095,6.5176,6.5095,39.35400000000042,38.834,39.919999999999966,38.28600000000027,6.473099999999984,6.4759600000000175,6.48179999999998,6.470160000000023,39.43,38.69,39.94,38.34,6.4772,6.4782,6.479,6.4663,1.724856515754398,0.9798877486742148,1.3870652471965337,0.9491996628571764,0.008111719915210822,0.004289871791163493,0.004950252525868857,0.007151433420112448,41.94,39.9,42.01,39.62,6.4809,6.4786,6.4901,6.4786,37.69,37.5,38.44,37.27,6.462999999999999,6.4685,6.4786,6.462999999999999,39.98399999999968,39.978999999999914,40.71549999999988,39.23850000000017,6.487305000000008,6.490715,6.4978299999999845,6.481299999999992,40.05500000000001,40.165,40.625,38.96,6.48275,6.49195,6.50015,6.47875,1.238468493941007,1.0694312309989162,1.0624573056356812,1.0695265799693634,0.020230812222510896,0.01743871298300105,0.017006781928802964,0.018813516977779644,41.94,41.56,42.54,41.07,6.522,6.5195,6.526,6.5139,37.69,37.5,38.44,37.27,6.449,6.4604,6.468999999999999,6.4479999999999995,37.6469047619045,37.47809523809522,38.45761904761893,36.71809523809514,6.510578571428609,6.513221428571411,6.519059523809555,6.50537142857141,38.730000000000004,38.785,39.84,38.33,6.51075,6.51265,6.5198,6.5057,3.272333014316329,3.2938281072990074,3.088140027089361,3.3278721232631003,0.031011268886099782,0.029043504254167577,0.027102902910709246,0.031769062153582786,41.94,41.56,42.54,41.07,6.5739,6.5739,6.5739,6.5739,30.06,30.83,31.35,29.92,6.449,6.4604,6.468999999999999,6.4479999999999995,39.39762295081962,39.525819672131135,40.36918032786885,38.62057377049166,6.472140983606537,6.4709655737704725,6.477559836065561,6.465959836065557,39.2,39.28,40.125,38.625,6.4826,6.48265,6.48935,6.4780999999999995,5.895692509851774,6.020802209005576,5.815889404940922,6.041471319231184,0.08242991388644111,0.08314780503956945,0.08259738420709,0.08313999610356128,50.54,50.38,50.91,49.31,6.5965,6.5952,6.5967,6.5834,27.88,27.99,28.75,27.1,6.3181,6.3189,6.3415,6.3158,5
2016-06-01,,43.63,45.75,46.48,43.43,6.5169,6.4979,6.5184,6.4979,44.72000000000041,45.4,46.35599999999996,44.21600000000027,6.501359999999982,6.494260000000018,6.50733999999998,6.491540000000022,44.97,45.21,46.4,44.19,6.5001,6.4979,6.5095,6.4979,0.6646803742751031,0.3459046111343757,0.3017117829704589,0.4926256184697449,0.009809587146294405,0.01270326729561407,0.009774098427455493,0.011636279472549351,45.37,45.8,46.77,44.65,6.5169,6.5069,6.5184,6.4986,43.63,45.08,46.01,43.43,6.4917,6.4738,6.4917,6.4714,44.914499999999684,44.68899999999992,45.768499999999875,43.85150000000016,6.4843450000000065,6.483425000000001,6.4933499999999835,6.476709999999992,44.655,44.915,45.955,44.19,6.4822500000000005,6.4826,6.4909,6.4754000000000005,1.5192604675908334,1.5750117793873633,1.4379198242726081,1.6846716843967864,0.015560492314745053,0.014694856779386267,0.014046970079551855,0.014559637792605523,48.14,47.9,48.5,47.41,6.5169,6.5089,6.5184,6.4986,42.83,41.8,43.06,40.1,6.4581,6.4613,6.4726,6.4565,42.449249999999736,42.33399999999999,43.24199999999987,41.5449999999999,6.485825000000041,6.487069999999984,6.495590000000033,6.479004999999978,42.385,41.68,42.8,41.019999999999996,6.4822500000000005,6.4845,6.4944500000000005,6.47745,2.8469303194161597,2.730189999957238,2.846771630798011,2.7196144146066947,0.017877428112441425,0.016339619930589674,0.015562212619729697,0.016766403373033117,48.14,47.9,48.5,47.41,6.522,6.5195,6.526,6.5139,37.69,37.5,38.44,37.27,6.449,6.4604,6.468999999999999,6.4479999999999995,38.74322314049581,38.78446280991735,39.70661157024795,37.88495867768581,6.495504958677668,6.494595041322294,6.501436363636353,6.489335537190064,39.14,39.14,40.0,38.55,6.4947,6.4966,6.5047,6.4864,5.058547092938279,5.086776476058478,4.962843028229882,5.123622924576552,0.060797139258717596,0.061157265652131254,0.06112595466351087,0.061129453975248674,48.14,47.9,48.5,47.41,6.5965,6.5952,6.5967,6.5834,27.88,27.99,28.75,27.1,6.3693,6.3689,6.3695,6.3613,6
2016-07-01,,51.95,52.74,52.86,51.53,6.5619,6.5619,6.5619,6.5619,51.21800000000043,50.878,51.671999999999954,50.430000000000256,6.564879999999981,6.567560000000022,6.573379999999982,6.561620000000017,51.44,50.46,51.54,50.28,6.5637,6.5653,6.5739,6.5619,1.1391531942428264,1.2128767455953495,1.1413895040629918,0.9753973549160379,0.0038654883230646283,0.010635224491325828,0.00968256164806444,0.00415535798294812,52.51,52.74,52.86,51.53,6.5715,6.5825,6.5883,6.5653,49.64,49.83,50.33,49.3,6.5619,6.5549,6.5619,6.5549,49.505909090908816,49.21499999999995,49.91090909090899,48.596363636363805,6.552481818181824,6.551545454545458,6.559781818181804,6.546163636363629,49.455,49.39,49.84,48.67,6.5571,6.55485,6.56315,6.5533,1.2489601735534108,1.426600187576427,1.29814119523111,1.4682919959188478,0.023899145957776615,0.024596239109547214,0.022563954321646238,0.024916365734347017,52.51,52.74,52.86,51.53,6.5845,6.584,6.5944,6.5769,47.6,45.59,47.75,44.8,6.492000000000001,6.4973,6.5188,6.492000000000001,47.27767441860439,46.97674418604649,47.886279069767305,46.26697674418596,6.5199953488372495,6.519065116279053,6.528111627907,6.513155813953468,48.08,47.32,48.19,46.8,6.5169,6.5173,6.5213,6.4986,2.6753939071017356,2.746945247885224,2.4848761809242137,2.8614311561490533,0.03941083337600494,0.039467942890990704,0.03800893509903848,0.040121199136713824,52.51,52.74,52.86,51.53,6.5845,6.584,6.5944,6.5769,42.83,41.8,43.06,40.1,6.4581,6.4613,6.4726,6.4565,39.91163934426226,39.79040983606558,40.73229508196723,38.97565573770478,6.523688524590148,6.523340163934408,6.530634426229497,6.51761229508195,39.345,39.28,40.269999999999996,38.72,6.5176,6.5187,6.52455,6.511699999999999,6.405373178419528,6.298805789681625,6.170396237712297,6.4155928318904945,0.04150894795050415,0.04057823921342737,0.03964738122856805,0.041916170922833645,52.51,52.74,52.86,51.53,6.5965,6.5952,6.5967,6.5834,27.88,27.99,28.75,27.1,6.449,6.4604,6.4651,6.4479999999999995,7
